Gyro_X,Gyro_Y,Gyro_Z,Timestamp
0.37, 0.55, 0.55,2024-08-13 16:47:33
0.24, 0.49, 0.61,2024-08-13 16:47:34
0.31, 0.55, 0.55,2024-08-13 16:47:35
0.24, 0.49, 0.55,2024-08-13 16:47:36
-0.37, -0.12, 0.55,2024-08-13 16:47:37
0.24, 0.55, 0.55,2024-08-13 16:47:38
0.37, 0.49, 0.55,2024-08-13 16:47:39
0.00, 0.43, 0.49,2024-08-13 16:47:40
0.31, 0.61, 0.55,2024-08-13 16:47:41
0.18, 0.49, 0.55,2024-08-13 16:47:42
0.37, 0.61, 0.55,2024-08-13 16:47:43
0.24, 0.55, 0.55,2024-08-13 16:47:44
0.37, 0.24, 0.55,2024-08-13 16:47:45
0.24, 0.55, 0.55,2024-08-13 16:47:46
0.43, 0.55, 0.55,2024-08-13 16:47:47
0.37, 0.43, 0.55,2024-08-13 16:47:48
0.31, 0.55, 0.55,2024-08-13 16:47:49
0.37, 0.55, 0.55,2024-08-13 16:47:50
0.31, 0.55, 0.55,2024-08-13 16:47:51
0.24, 0.61, 0.55,2024-08-13 16:47:52
0.31, 0.43, 0.55,2024-08-13 16:47:53
0.37, 0.55, 0.55,2024-08-13 16:47:54
0.67, 0.12, 0.61,2024-08-13 16:47:55
0.24, 0.55, 0.55,2024-08-13 16:47:56
0.37, 0.49, 0.55,2024-08-13 16:47:57
0.31, 0.49, 0.61,2024-08-13 16:47:58
0.49, 0.55, 0.55,2024-08-13 16:47:59
0.37, 0.55, 0.55,2024-08-13 16:48:00
0.31, 0.49, 0.61,2024-08-13 16:48:01
0.31, 0.43, 0.55,2024-08-13 16:48:02
0.43, 0.55, 0.61,2024-08-13 16:48:03
0.37, 0.61, 0.55,2024-08-13 16:48:04
0.31, 0.55, 0.55,2024-08-13 16:48:05
0.24, 0.49, 0.49,2024-08-13 16:48:06
0.12, 0.49, 0.55,2024-08-13 16:48:07
0.24, 0.61, 0.61,2024-08-13 16:48:08
0.24, 0.49, 0.55,2024-08-13 16:48:09
0.31, 0.49, 0.55,2024-08-13 16:48:10
-1.59, -1.04, 0.43,2024-08-13 16:48:11
0.06, 0.31, 0.55,2024-08-13 16:48:12
0.18, 0.55, 0.55,2024-08-13 16:48:13
0.12, 0.43, 0.55,2024-08-13 16:48:14
0.24, 0.92, 0.49,2024-08-13 16:48:15
0.31, 0.49, 0.55,2024-08-13 16:48:16
0.00, 0.37, 0.55,2024-08-13 16:48:17
0.31, 0.49, 0.55,2024-08-13 16:48:18
0.06, 0.24, 0.49,2024-08-13 16:48:19
1.40, 1.04, 0.61,2024-08-13 16:48:20
0.24, 0.49, 0.55,2024-08-13 16:48:21
0.37, 0.61, 0.55,2024-08-13 16:48:22
0.31, 0.49, 0.55,2024-08-13 16:48:23
-0.31, -0.49, 0.55,2024-08-13 16:48:24
0.06, 0.37, 0.55,2024-08-13 16:48:25
-0.06, 0.61, 0.55,2024-08-13 16:48:26
0.49, 0.61, 0.55,2024-08-13 16:48:27
0.49, 0.79, 0.55,2024-08-13 16:48:28
0.24, 0.31, 0.55,2024-08-13 16:48:29
0.24, 0.31, 0.61,2024-08-13 16:48:30
0.31, 0.55, 0.55,2024-08-13 16:48:31
0.12, 0.43, 0.61,2024-08-13 16:48:32
0.79, 0.92, 0.55,2024-08-13 16:48:33
0.24, 0.55, 0.55,2024-08-13 16:48:34
0.43, 0.49, 0.55,2024-08-13 16:48:35
0.00, 0.55, 0.55,2024-08-13 16:48:36
0.43, 0.61, 0.55,2024-08-13 16:48:37
0.55, 1.22, 0.55,2024-08-13 16:48:38
0.24, 0.49, 0.55,2024-08-13 16:48:39
2.93, 1.83, 0.73,2024-08-13 16:48:40
-0.49, -0.12, 0.55,2024-08-13 16:48:41
0.24, 0.55, 0.55,2024-08-13 16:48:42
0.31, 0.55, 0.55,2024-08-13 16:48:43
0.31, 0.55, 0.55,2024-08-13 16:48:44
0.37, 0.49, 0.61,2024-08-13 16:48:45
0.31, 0.49, 0.55,2024-08-13 16:48:46
0.06, 0.24, 0.55,2024-08-13 16:48:47
0.24, 0.49, 0.49,2024-08-13 16:48:48
0.12, 0.37, 0.55,2024-08-13 16:48:49
0.49, 0.61, 0.55,2024-08-13 16:48:50
0.37, 0.55, 0.55,2024-08-13 16:48:51
0.12, 0.43, 0.55,2024-08-13 16:48:52
0.24, 0.55, 0.55,2024-08-13 16:48:53
0.37, 0.55, 0.55,2024-08-13 16:48:54
0.18, 0.49, 0.55,2024-08-13 16:48:55
0.31, 0.43, 0.55,2024-08-13 16:48:56
0.24, 0.43, 0.55,2024-08-13 16:48:57
0.49, 0.55, 0.55,2024-08-13 16:48:58
0.31, 0.49, 0.55,2024-08-13 16:48:59
0.49, 0.67, 0.55,2024-08-13 16:49:00
0.79, 0.43, 0.55,2024-08-13 16:49:01
0.06, 0.61, 0.49,2024-08-13 16:49:02
0.24, 0.49, 0.55,2024-08-13 16:49:03
-0.12, 0.49, 0.55,2024-08-13 16:49:04
0.18, 0.61, 0.55,2024-08-13 16:49:05
0.18, 0.49, 0.55,2024-08-13 16:49:06
0.55, 0.55, 0.55,2024-08-13 16:49:07
0.37, 0.61, 0.55,2024-08-13 16:49:08
0.24, 0.55, 0.55,2024-08-13 16:49:09
0.37, 0.49, 0.55,2024-08-13 16:49:10
0.49, 0.61, 0.55,2024-08-13 16:49:11
0.79, 0.98, 0.55,2024-08-13 16:49:12
0.24, 0.55, 0.55,2024-08-13 16:49:13
0.31, 0.55, 0.55,2024-08-13 16:49:14
-0.12, 0.43, 0.55,2024-08-13 16:49:15
0.55, 0.61, 0.61,2024-08-13 16:49:16
0.43, 0.49, 0.55,2024-08-13 16:49:17
0.37, 0.55, 0.55,2024-08-13 16:49:18
0.49, 0.55, 0.61,2024-08-13 16:49:19
0.79, 0.79, 0.55,2024-08-13 16:49:20
0.92, 0.85, 0.55,2024-08-13 16:49:21
0.55, 0.61, 0.55,2024-08-13 16:49:22
0.37, 0.73, 0.55,2024-08-13 16:49:23
0.49, 0.55, 0.55,2024-08-13 16:49:24
0.18, 0.61, 0.55,2024-08-13 16:49:25
0.37, 0.73, 0.55,2024-08-13 16:49:26
0.12, 0.49, 0.55,2024-08-13 16:49:27
0.24, 0.55, 0.61,2024-08-13 16:49:28
0.12, 0.43, 0.55,2024-08-13 16:49:29
0.24, 0.49, 0.55,2024-08-13 16:49:30
0.24, 0.49, 0.55,2024-08-13 16:49:31
0.31, 0.49, 0.55,2024-08-13 16:49:32
0.24, 0.49, 0.55,2024-08-13 16:49:33
0.31, 0.55, 0.55,2024-08-13 16:49:34
0.24, 0.67, 0.55,2024-08-13 16:49:35
0.43, 0.24, 0.49,2024-08-13 16:49:36
3.11, 3.36, 0.55,2024-08-13 16:49:37
-1.10, -0.43, 0.55,2024-08-13 16:49:38
-1.28, -1.22, 0.55,2024-08-13 16:49:39
0.24, 0.31, 0.49,2024-08-13 16:49:40
0.18, 0.43, 0.55,2024-08-13 16:49:41
0.24, 0.55, 0.55,2024-08-13 16:49:42
0.24, 0.31, 0.55,2024-08-13 16:49:43
0.37, 0.49, 0.55,2024-08-13 16:49:44
0.43, 0.92, 0.61,2024-08-13 16:49:45
0.37, 0.37, 0.55,2024-08-13 16:49:46
0.43, 0.61, 0.61,2024-08-13 16:49:47
0.24, 0.55, 0.55,2024-08-13 16:49:48
0.24, 0.55, 0.61,2024-08-13 16:49:49
0.24, 0.43, 0.49,2024-08-13 16:49:50
0.43, 0.49, 0.55,2024-08-13 16:49:51
0.43, 0.79, 0.55,2024-08-13 16:49:52
0.37, 0.49, 0.55,2024-08-13 16:49:53
0.37, 0.61, 0.55,2024-08-13 16:49:54
0.31, 0.55, 0.55,2024-08-13 16:49:55
0.24, 0.49, 0.55,2024-08-13 16:49:56
0.31, 0.49, 0.55,2024-08-13 16:49:57
0.37, 0.43, 0.55,2024-08-13 16:49:58
0.37, 0.49, 0.55,2024-08-13 16:49:59
0.43, 0.61, 0.61,2024-08-13 16:50:00
0.31, 0.55, 0.55,2024-08-13 16:50:01
-1.34, -1.34, 0.49,2024-08-13 16:50:02
-0.67, 0.79, 0.55,2024-08-13 16:50:04
1.16, 0.67, 0.55,2024-08-13 16:50:05
0.49, 0.61, 0.55,2024-08-13 16:50:06
-0.55, 0.31, 0.49,2024-08-13 16:50:07
0.31, 0.85, 0.55,2024-08-13 16:50:08
0.24, 0.49, 0.55,2024-08-13 16:50:09
1.40, 1.28, 0.67,2024-08-13 16:50:10
-0.06, 0.24, 0.49,2024-08-13 16:50:11
0.00, 0.49, 0.61,2024-08-13 16:50:12
-0.18, 0.24, 0.49,2024-08-13 16:50:13
0.12, 0.43, 0.49,2024-08-13 16:50:14
1.46, 1.16, 0.67,2024-08-13 16:50:15
0.24, 0.61, 0.61,2024-08-13 16:50:16
0.12, 0.49, 0.61,2024-08-13 16:50:17
0.67, 0.67, 0.55,2024-08-13 16:50:18
0.24, 0.49, 0.55,2024-08-13 16:50:19
0.31, 0.55, 0.55,2024-08-13 16:50:20
0.43, 0.55, 0.55,2024-08-13 16:50:21
1.28, 0.79, 0.61,2024-08-13 16:50:22
0.37, 0.55, 0.55,2024-08-13 16:50:23
0.00, 0.31, 0.55,2024-08-13 16:50:24
0.73, 0.55, 0.61,2024-08-13 16:50:25
0.31, 0.55, 0.55,2024-08-13 16:50:26
0.24, 0.49, 0.55,2024-08-13 16:50:27
0.37, 0.55, 0.49,2024-08-13 16:50:28
0.37, 0.49, 0.55,2024-08-13 16:50:29
0.24, 0.55, 0.55,2024-08-13 16:50:30
0.18, 0.49, 0.55,2024-08-13 16:50:31
0.55, 0.49, 0.61,2024-08-13 16:50:32
0.06, 0.37, 0.55,2024-08-13 16:50:33
0.43, 0.49, 0.55,2024-08-13 16:50:34
0.18, 0.49, 0.55,2024-08-13 16:50:35
0.37, 0.55, 0.55,2024-08-13 16:50:36
0.55, 0.61, 0.55,2024-08-13 16:50:37
0.43, 0.55, 0.55,2024-08-13 16:50:38
0.43, -0.67, 0.49,2024-08-13 16:50:39
1.22, 1.04, 0.31,2024-08-13 16:50:40
1.46, 0.55, 0.61,2024-08-13 16:50:41
-0.24, 0.79, 0.24,2024-08-13 16:50:42
0.92, 0.43, 0.55,2024-08-13 16:50:43
-0.79, 1.77, 0.43,2024-08-13 16:50:44
0.31, 0.61, 0.43,2024-08-13 16:50:45
-0.06, 0.37, 0.61,2024-08-13 16:50:46
-2.08, -0.12, 0.43,2024-08-13 16:50:47
2.32, 0.12, 0.73,2024-08-13 16:50:48
-1.04, 0.92, 0.49,2024-08-13 16:50:49
0.37, 0.37, 0.61,2024-08-13 16:50:50
-0.18, 0.55, 0.61,2024-08-13 16:50:51
0.61, 0.12, 0.85,2024-08-13 16:50:52
-0.24, 0.37, 0.49,2024-08-13 16:50:53
0.18, 0.61, 0.55,2024-08-13 16:50:54
0.55, 0.43, 0.55,2024-08-13 16:50:55
0.55, 0.55, 0.55,2024-08-13 16:50:56
0.37, 0.67, 0.55,2024-08-13 16:50:57
0.79, 0.00, 0.92,2024-08-13 16:50:58
-1.46, 0.31, 0.49,2024-08-13 16:50:59
1.28, 0.73, 0.85,2024-08-13 16:51:00
0.06, 0.43, 0.61,2024-08-13 16:51:01
0.92, 0.79, 0.55,2024-08-13 16:51:02
0.24, 0.79, 0.24,2024-08-13 16:51:03
2.01, -0.06, 0.73,2024-08-13 16:51:04
-0.85, 0.31, 0.49,2024-08-13 16:51:05
0.55, 1.04, 0.55,2024-08-13 16:51:06
-0.18, 0.24, 0.49,2024-08-13 16:51:07
0.49, 0.61, 0.49,2024-08-13 16:51:08
0.73, 0.43, 0.79,2024-08-13 16:51:09
-0.43, 0.12, 0.79,2024-08-13 16:51:10
5.98, 1.65, 1.22,2024-08-13 16:51:11
-0.67, 0.37, 0.49,2024-08-13 16:51:12
0.79, -0.12, 0.49,2024-08-13 16:51:13
-0.85, -0.12, 0.79,2024-08-13 16:51:14
1.16, 0.55, 0.61,2024-08-13 16:51:15
-0.12, 1.53, 0.43,2024-08-13 16:51:16
-3.66, -0.37, 0.24,2024-08-13 16:51:17
-0.24, 0.37, 0.55,2024-08-13 16:51:18
0.18, 0.79, 0.31,2024-08-13 16:51:19
-1.10, 0.06, 0.43,2024-08-13 16:51:20
1.22, 0.79, 0.79,2024-08-13 16:51:21
0.92, 0.92, 0.37,2024-08-13 16:51:22
0.24, 0.49, 0.55,2024-08-13 16:51:23
0.43, 0.55, 0.61,2024-08-13 16:51:24
0.55, 0.55, 0.55,2024-08-13 16:51:25
0.43, 0.43, 0.61,2024-08-13 16:51:26
0.73, 0.49, 0.55,2024-08-13 16:51:27
0.37, 0.67, 0.55,2024-08-13 16:51:28
-1.53, -0.24, 0.55,2024-08-13 16:51:29
-1.59, -0.37, 0.37,2024-08-13 16:51:30
32.47, 10.56, 10.44,2024-08-13 16:51:31
51.45, -20.08, -22.89,2024-08-13 16:51:32
-26.31, -1.28, 3.78,2024-08-13 16:51:33
4.52, 4.21, -0.67,2024-08-13 16:51:34
-0.49, 0.79, 0.55,2024-08-13 16:51:35
0.37, 0.55, 0.55,2024-08-13 16:51:36
0.61, 0.49, 0.61,2024-08-13 16:51:37
-0.79, 1.16, 0.61,2024-08-13 16:51:38
0.61, 0.12, 0.49,2024-08-13 16:51:39
0.31, 0.37, 0.61,2024-08-13 16:51:40
0.37, 0.37, 0.55,2024-08-13 16:51:41
-0.18, 0.92, 0.55,2024-08-13 16:51:42
0.43, 0.67, 0.55,2024-08-13 16:51:43
0.18, 0.49, 0.55,2024-08-13 16:51:44
