_id,Timestamp,x,y,z
66c983dd00cbf1ca6a82dfbc,2024-08-24 16:55:25.801000,0.31, 0.49, 0.49
66c983df00cbf1ca6a82dfbd,2024-08-24 16:55:27.806000,0.31, 0.49, 0.49
66c983e100cbf1ca6a82dfbe,2024-08-24 16:55:29.811000,0.31, 0.49, 0.43
66c983e300cbf1ca6a82dfbf,2024-08-24 16:55:31.823000,0.31, 0.49, 0.43
66c983e500cbf1ca6a82dfc0,2024-08-24 16:55:33.831000,0.31, 0.55, 0.49
66c983e700cbf1ca6a82dfc1,2024-08-24 16:55:35.826000,0.24, 0.79, 0.49
66c983e900cbf1ca6a82dfc2,2024-08-24 16:55:37.833000,0.24, 0.61, 0.49
66c983eb00cbf1ca6a82dfc3,2024-08-24 16:55:39.836000,0.24, -1.40, 0.43
66c983ee00cbf1ca6a82dfc4,2024-08-24 16:55:42.267000,0.43, 0.37, 0.43
66c983ef00cbf1ca6a82dfc5,2024-08-24 16:55:43.852000,0.37, 0.61, 0.49
66c983f100cbf1ca6a82dfc6,2024-08-24 16:55:45.856000,0.43, 0.37, 0.49
66c983f300cbf1ca6a82dfc7,2024-08-24 16:55:47.857000,0.24, 0.49, 0.49
66c983f500cbf1ca6a82dfc8,2024-08-24 16:55:49.862000,0.37, 0.61, 0.49
66c983f700cbf1ca6a82dfc9,2024-08-24 16:55:51.875000,0.92, 0.85, 0.55
66c983f900cbf1ca6a82dfca,2024-08-24 16:55:53.872000,0.37, 0.43, 0.43
66c983fb00cbf1ca6a82dfcb,2024-08-24 16:55:55.878000,0.31, 0.37, 0.43
66c983fd00cbf1ca6a82dfcc,2024-08-24 16:55:57.884000,0.18, 0.43, 0.49
66c9840000cbf1ca6a82dfcd,2024-08-24 16:56:00.291000,0.31, 0.43, 0.49
66c9840100cbf1ca6a82dfce,2024-08-24 16:56:01.898000,0.06, 1.04, 0.49
66c9840300cbf1ca6a82dfcf,2024-08-24 16:56:03.899000,-1.65, -1.46, 0.49
66c9840500cbf1ca6a82dfd0,2024-08-24 16:56:05.904000,0.49, 0.55, 0.43
66c9840700cbf1ca6a82dfd1,2024-08-24 16:56:07.911000,0.00, 1.65, 0.43
66c9840900cbf1ca6a82dfd2,2024-08-24 16:56:09.916000,0.00, 0.31, 0.43
66c9840b00cbf1ca6a82dfd3,2024-08-24 16:56:11.916000,0.06, 0.31, 0.49
66c9840d00cbf1ca6a82dfd4,2024-08-24 16:56:13.937000,-0.24, 1.40, 0.43
66c9840f00cbf1ca6a82dfd5,2024-08-24 16:56:15.927000,0.37, 0.61, 0.43
66c9841200cbf1ca6a82dfd6,2024-08-24 16:56:18.312000,0.31, 0.98, 0.49
66c9841300cbf1ca6a82dfd7,2024-08-24 16:56:19.941000,-0.18, 1.04, 0.43
66c9841500cbf1ca6a82dfd8,2024-08-24 16:56:21.942000,0.37, 0.31, 0.49
66c9841700cbf1ca6a82dfd9,2024-08-24 16:56:23.948000,0.31, 0.37, 0.49
66c9841900cbf1ca6a82dfda,2024-08-24 16:56:25.951000,0.37, 0.61, 0.49
66c9841b00cbf1ca6a82dfdb,2024-08-24 16:56:27.958000,0.37, 0.61, 0.43
66c9841d00cbf1ca6a82dfdc,2024-08-24 16:56:29.964000,0.37, 0.43, 0.49
66c9841f00cbf1ca6a82dfdd,2024-08-24 16:56:31.970000,0.31, 0.49, 0.49
66c9842100cbf1ca6a82dfde,2024-08-24 16:56:33.972000,0.37, 0.73, 0.49
66c9842400cbf1ca6a82dfdf,2024-08-24 16:56:36.334000,0.24, 0.43, 0.49
66c9842500cbf1ca6a82dfe0,2024-08-24 16:56:37.988000,0.24, 0.49, 0.49
66c9842700cbf1ca6a82dfe1,2024-08-24 16:56:39.988000,0.43, 1.65, 0.49
66c9842900cbf1ca6a82dfe2,2024-08-24 16:56:41.993000,0.31, 0.49, 0.49
66c9842c00cbf1ca6a82dfe3,2024-08-24 16:56:44.002000,0.31, 0.49, 0.49
66c9842e00cbf1ca6a82dfe4,2024-08-24 16:56:46.003000,0.37, 0.49, 0.49
66c9843000cbf1ca6a82dfe5,2024-08-24 16:56:48.011000,0.31, 0.49, 0.43
66c9843200cbf1ca6a82dfe6,2024-08-24 16:56:50.019000,0.31, 0.49, 0.49
66c9843400cbf1ca6a82dfe7,2024-08-24 16:56:52.022000,0.31, 0.49, 0.43
66c9843600cbf1ca6a82dfe8,2024-08-24 16:56:54.462000,0.31, 0.55, 0.43
66c9843800cbf1ca6a82dfe9,2024-08-24 16:56:56.033000,0.24, 0.49, 0.49
66c9843a00cbf1ca6a82dfea,2024-08-24 16:56:58.037000,0.31, 0.43, 0.49
66c9843c00cbf1ca6a82dfeb,2024-08-24 16:57:00.074000,0.31, 0.43, 0.49
66c9843e00cbf1ca6a82dfec,2024-08-24 16:57:02.052000,0.06, 0.24, 0.49
66c9844000cbf1ca6a82dfed,2024-08-24 16:57:04.067000,0.24, 0.79, 0.49
66c9844200cbf1ca6a82dfee,2024-08-24 16:57:06.048000,0.37, 0.61, 0.49
66c9844400cbf1ca6a82dfef,2024-08-24 16:57:08.059000,0.43, 0.43, 0.49
66c9844600cbf1ca6a82dff0,2024-08-24 16:57:10.067000,0.37, 0.61, 0.49
66c9844800cbf1ca6a82dff1,2024-08-24 16:57:12.482000,0.31, 0.55, 0.43
66c9844a00cbf1ca6a82dff2,2024-08-24 16:57:14.078000,0.00, 0.12, 0.49
66c9844c00cbf1ca6a82dff3,2024-08-24 16:57:16.078000,0.31, 0.37, 0.49
66c9844e00cbf1ca6a82dff4,2024-08-24 16:57:18.087000,0.31, 0.49, 0.49
66c9845000cbf1ca6a82dff5,2024-08-24 16:57:20.093000,0.55, -0.06, 0.43
66c9845200cbf1ca6a82dff6,2024-08-24 16:57:22.093000,0.37, 0.49, 0.49
66c9845400cbf1ca6a82dff7,2024-08-24 16:57:24.096000,0.31, 0.31, 0.49
66c9845600cbf1ca6a82dff8,2024-08-24 16:57:26.110000,0.24, 0.31, 0.49
66c9845800cbf1ca6a82dff9,2024-08-24 16:57:28.107000,0.43, 0.73, 0.49
66c9845a00cbf1ca6a82dffa,2024-08-24 16:57:30.520000,0.31, 0.49, 0.49
66c9845c00cbf1ca6a82dffb,2024-08-24 16:57:32.136000,0.31, 0.49, 0.49
66c9845e00cbf1ca6a82dffc,2024-08-24 16:57:34.168000,0.31, 0.49, 0.49
66c9846000cbf1ca6a82dffd,2024-08-24 16:57:36.140000,0.31, 0.49, 0.49
66c9846200cbf1ca6a82dffe,2024-08-24 16:57:38.136000,0.31, 0.49, 0.49
66c9846400cbf1ca6a82dfff,2024-08-24 16:57:40.140000,0.31, 0.49, 0.49
66c9846600cbf1ca6a82e000,2024-08-24 16:57:42.142000,0.31, 0.49, 0.49
66c9846800cbf1ca6a82e001,2024-08-24 16:57:44.148000,0.31, 0.55, 0.49
66c9846a00cbf1ca6a82e002,2024-08-24 16:57:46.153000,0.31, 0.49, 0.49
66c9846c00cbf1ca6a82e003,2024-08-24 16:57:48.530000,0.31, 0.49, 0.49
66c9846e00cbf1ca6a82e004,2024-08-24 16:57:50.167000,0.31, 0.43, 0.49
66c9847000cbf1ca6a82e005,2024-08-24 16:57:52.184000,0.31, 0.49, 0.49
66c9847200cbf1ca6a82e006,2024-08-24 16:57:54.178000,0.31, 0.49, 0.49
66c9847400cbf1ca6a82e007,2024-08-24 16:57:56.182000,0.31, 0.49, 0.49
66c9847600cbf1ca6a82e008,2024-08-24 16:57:58.184000,0.31, 0.49, 0.43
66c9847800cbf1ca6a82e009,2024-08-24 16:58:00.234000,0.37, 0.49, 0.43
66c9847a00cbf1ca6a82e00a,2024-08-24 16:58:02.200000,0.31, 0.49, 0.49
66c9847c00cbf1ca6a82e00b,2024-08-24 16:58:04.204000,0.31, 0.49, 0.49
66c9847e00cbf1ca6a82e00c,2024-08-24 16:58:06.652000,0.31, 0.49, 0.43
66c9848000cbf1ca6a82e00d,2024-08-24 16:58:08.214000,0.31, 0.49, 0.43
66c9848200cbf1ca6a82e00e,2024-08-24 16:58:10.217000,0.37, 0.49, 0.43
66c9848400cbf1ca6a82e00f,2024-08-24 16:58:12.252000,0.31, 0.49, 0.49
66c9848600cbf1ca6a82e010,2024-08-24 16:58:14.315000,0.31, 0.49, 0.49
66c9848800cbf1ca6a82e011,2024-08-24 16:58:16.230000,0.31, 0.49, 0.49
66c9848a00cbf1ca6a82e012,2024-08-24 16:58:18.238000,0.31, 0.49, 0.49
66c9848c00cbf1ca6a82e013,2024-08-24 16:58:20.239000,0.31, 0.49, 0.49
66c9848e00cbf1ca6a82e014,2024-08-24 16:58:22.245000,0.31, 0.49, 0.43
66c9849000cbf1ca6a82e015,2024-08-24 16:58:24.681000,0.31, 0.49, 0.49
66c9849200cbf1ca6a82e016,2024-08-24 16:58:26.256000,0.31, 0.49, 0.49
66c9849400cbf1ca6a82e017,2024-08-24 16:58:28.275000,0.37, 0.49, 0.49
66c9849600cbf1ca6a82e018,2024-08-24 16:58:30.270000,0.31, 0.49, 0.49
66c9849800cbf1ca6a82e019,2024-08-24 16:58:32.272000,0.31, 0.49, 0.49
66c9849a00cbf1ca6a82e01a,2024-08-24 16:58:34.301000,0.31, 0.49, 0.49
66c9849c00cbf1ca6a82e01b,2024-08-24 16:58:36.288000,0.31, 0.55, 0.49
66c9849e00cbf1ca6a82e01c,2024-08-24 16:58:38.292000,0.24, 0.49, 0.49
66c984a000cbf1ca6a82e01d,2024-08-24 16:58:40.292000,0.24, 0.49, 0.49
66c984a200cbf1ca6a82e01e,2024-08-24 16:58:42.700000,0.37, 0.49, 0.49
66c984a400cbf1ca6a82e01f,2024-08-24 16:58:44.307000,0.31, 0.49, 0.49
66c984a600cbf1ca6a82e020,2024-08-24 16:58:46.308000,0.31, 0.49, 0.49
66c984a800cbf1ca6a82e021,2024-08-24 16:58:48.315000,0.37, 0.49, 0.49
66c984aa00cbf1ca6a82e022,2024-08-24 16:58:50.317000,0.31, 0.43, 0.49
66c984ac00cbf1ca6a82e023,2024-08-24 16:58:52.330000,0.31, 0.55, 0.49
66c984ae00cbf1ca6a82e024,2024-08-24 16:58:54.328000,0.37, 0.49, 0.49
66c984b000cbf1ca6a82e025,2024-08-24 16:58:56.349000,0.37, 0.49, 0.49
66c984b200cbf1ca6a82e026,2024-08-24 16:58:58.340000,0.31, 0.49, 0.49
66c984b400cbf1ca6a82e027,2024-08-24 16:59:00.722000,0.31, 0.49, 0.49
66c984b600cbf1ca6a82e028,2024-08-24 16:59:02.358000,0.37, 0.49, 0.49
66c984b800cbf1ca6a82e029,2024-08-24 16:59:04.365000,0.31, 0.55, 0.49
66c984ba00cbf1ca6a82e02a,2024-08-24 16:59:06.357000,0.31, 0.49, 0.49
66c984bc00cbf1ca6a82e02b,2024-08-24 16:59:08.364000,0.31, 0.49, 0.49
66c984be00cbf1ca6a82e02c,2024-08-24 16:59:10.367000,0.31, 0.49, 0.49
66c984c000cbf1ca6a82e02d,2024-08-24 16:59:12.373000,0.31, 0.49, 0.49
66c984c200cbf1ca6a82e02e,2024-08-24 16:59:14.400000,0.37, 0.55, 0.49
66c984c400cbf1ca6a82e02f,2024-08-24 16:59:16.392000,0.31, 0.43, 0.49
66c984c600cbf1ca6a82e030,2024-08-24 16:59:18.868000,0.31, 0.49, 0.43
66c984c800cbf1ca6a82e031,2024-08-24 16:59:20.392000,0.31, 0.49, 0.49
66c984ca00cbf1ca6a82e032,2024-08-24 16:59:22.400000,0.31, 0.49, 0.49
66c984cc00cbf1ca6a82e033,2024-08-24 16:59:24.407000,0.31, 0.49, 0.49
66c984ce00cbf1ca6a82e034,2024-08-24 16:59:26.413000,0.31, 0.49, 0.49
66c984d000cbf1ca6a82e035,2024-08-24 16:59:28.410000,0.31, 0.49, 0.49
66c984d200cbf1ca6a82e036,2024-08-24 16:59:30.418000,0.31, 0.49, 0.49
66c984d400cbf1ca6a82e037,2024-08-24 16:59:32.422000,0.31, 0.55, 0.49
66c984d600cbf1ca6a82e038,2024-08-24 16:59:34.433000,0.31, 0.49, 0.49
66c984d800cbf1ca6a82e039,2024-08-24 16:59:36.872000,0.31, 0.49, 0.49
66c984da00cbf1ca6a82e03a,2024-08-24 16:59:38.441000,0.31, 0.49, 0.49
66c984dc00cbf1ca6a82e03b,2024-08-24 16:59:40.469000,0.31, 0.49, 0.49
66c984de00cbf1ca6a82e03c,2024-08-24 16:59:42.561000,0.31, 0.49, 0.43
66c984e000cbf1ca6a82e03d,2024-08-24 16:59:44.454000,0.24, 0.49, 0.49
66c984e200cbf1ca6a82e03e,2024-08-24 16:59:46.458000,0.31, 0.49, 0.43
66c984e400cbf1ca6a82e03f,2024-08-24 16:59:48.463000,0.43, 0.49, 0.49
66c984e600cbf1ca6a82e040,2024-08-24 16:59:50.471000,0.31, 0.49, 0.49
66c984e800cbf1ca6a82e041,2024-08-24 16:59:52.474000,0.31, 0.49, 0.49
66c984ea00cbf1ca6a82e042,2024-08-24 16:59:54.891000,0.31, 0.49, 0.49
66c984ec00cbf1ca6a82e043,2024-08-24 16:59:56.486000,0.31, 0.49, 0.49
66c984ee00cbf1ca6a82e044,2024-08-24 16:59:58.492000,0.31, 0.49, 0.43
66c984f000cbf1ca6a82e045,2024-08-24 17:00:00.501000,0.31, 0.49, 0.49
66c984f200cbf1ca6a82e046,2024-08-24 17:00:02.523000,0.37, 0.49, 0.49
66c984f400cbf1ca6a82e047,2024-08-24 17:00:04.511000,0.31, 0.49, 0.49
66c984f600cbf1ca6a82e048,2024-08-24 17:00:06.526000,0.31, 0.49, 0.49
66c984f800cbf1ca6a82e049,2024-08-24 17:00:08.513000,0.31, 0.49, 0.49
66c984fa00cbf1ca6a82e04a,2024-08-24 17:00:10.521000,0.31, 0.49, 0.49
66c984fc00cbf1ca6a82e04b,2024-08-24 17:00:12.918000,0.31, 0.49, 0.43
66c984fe00cbf1ca6a82e04c,2024-08-24 17:00:14.530000,0.31, 0.49, 0.43
66c9850000cbf1ca6a82e04d,2024-08-24 17:00:16.540000,0.31, 0.49, 0.49
66c9850200cbf1ca6a82e04e,2024-08-24 17:00:18.540000,0.31, 0.55, 0.49
66c9850400cbf1ca6a82e04f,2024-08-24 17:00:20.550000,0.31, 0.49, 0.49
66c9850600cbf1ca6a82e050,2024-08-24 17:00:22.553000,0.31, 0.49, 0.49
66c9850800cbf1ca6a82e051,2024-08-24 17:00:24.571000,0.31, 0.49, 0.49
66c9850a00cbf1ca6a82e052,2024-08-24 17:00:26.560000,0.31, 0.49, 0.49
66c9850c00cbf1ca6a82e053,2024-08-24 17:00:28.566000,0.31, 0.49, 0.49
66c9850f00cbf1ca6a82e054,2024-08-24 17:00:31.043000,0.31, 0.49, 0.49
66c9851000cbf1ca6a82e055,2024-08-24 17:00:32.575000,0.24, 0.49, 0.49
66c9851200cbf1ca6a82e056,2024-08-24 17:00:34.584000,0.31, 0.49, 0.49
66c9851400cbf1ca6a82e057,2024-08-24 17:00:36.586000,0.37, 0.49, 0.49
66c9851600cbf1ca6a82e058,2024-08-24 17:00:38.594000,0.31, 0.49, 0.49
66c9851800cbf1ca6a82e059,2024-08-24 17:00:40.598000,0.37, 0.49, 0.43
66c9851a00cbf1ca6a82e05a,2024-08-24 17:00:42.602000,0.31, 0.49, 0.49
66c9851c00cbf1ca6a82e05b,2024-08-24 17:00:44.615000,0.31, 0.55, 0.49
66c9851e00cbf1ca6a82e05c,2024-08-24 17:00:46.645000,0.31, 0.49, 0.49
66c9852100cbf1ca6a82e05d,2024-08-24 17:00:49.066000,0.31, 0.49, 0.43
66c9852200cbf1ca6a82e05e,2024-08-24 17:00:50.624000,0.31, 0.49, 0.49
66c9852400cbf1ca6a82e05f,2024-08-24 17:00:52.625000,0.31, 0.49, 0.49
66c9852600cbf1ca6a82e060,2024-08-24 17:00:54.631000,0.31, 0.49, 0.49
66c9852800cbf1ca6a82e061,2024-08-24 17:00:56.644000,0.37, 0.49, 0.49
66c9852a00cbf1ca6a82e062,2024-08-24 17:00:58.644000,0.31, 0.49, 0.49
66c9852c00cbf1ca6a82e063,2024-08-24 17:01:00.648000,0.31, 0.49, 0.49
66c9852e00cbf1ca6a82e064,2024-08-24 17:01:02.684000,0.31, 0.49, 0.49
66c9853000cbf1ca6a82e065,2024-08-24 17:01:04.663000,0.31, 0.49, 0.49
66c9853300cbf1ca6a82e066,2024-08-24 17:01:07.086000,0.31, 0.43, 0.49
66c9853400cbf1ca6a82e067,2024-08-24 17:01:08.686000,0.24, 0.49, 0.49
66c9853600cbf1ca6a82e068,2024-08-24 17:01:10.674000,0.31, 0.49, 0.49
66c9853800cbf1ca6a82e069,2024-08-24 17:01:12.680000,0.31, 0.49, 0.49
66c9853a00cbf1ca6a82e06a,2024-08-24 17:01:14.682000,0.24, 0.49, 0.49
66c9853c00cbf1ca6a82e06b,2024-08-24 17:01:16.688000,0.37, 0.49, 0.49
66c9853e00cbf1ca6a82e06c,2024-08-24 17:01:18.714000,0.31, 0.49, 0.49
66c9854000cbf1ca6a82e06d,2024-08-24 17:01:20.698000,0.31, 0.49, 0.49
66c9854200cbf1ca6a82e06e,2024-08-24 17:01:22.707000,0.31, 0.55, 0.49
66c9854500cbf1ca6a82e06f,2024-08-24 17:01:25.110000,0.31, 0.49, 0.49
66c9854600cbf1ca6a82e070,2024-08-24 17:01:26.711000,0.31, 0.49, 0.43
66c9854800cbf1ca6a82e071,2024-08-24 17:01:28.718000,0.31, 0.55, 0.49
66c9854a00cbf1ca6a82e072,2024-08-24 17:01:30.740000,0.37, 0.49, 0.49
66c9854c00cbf1ca6a82e073,2024-08-24 17:01:32.727000,0.31, 0.49, 0.49
66c9854e00cbf1ca6a82e074,2024-08-24 17:01:34.733000,0.37, 0.49, 0.49
66c9855000cbf1ca6a82e075,2024-08-24 17:01:36.747000,0.31, 0.49, 0.49
66c9855200cbf1ca6a82e076,2024-08-24 17:01:38.742000,0.37, 0.67, 0.49
66c9855400cbf1ca6a82e077,2024-08-24 17:01:40.750000,0.31, 0.55, 0.49
66c9855700cbf1ca6a82e078,2024-08-24 17:01:43.130000,0.31, 0.49, 0.49
66c9855800cbf1ca6a82e079,2024-08-24 17:01:44.757000,0.31, 0.49, 0.49
66c9855a00cbf1ca6a82e07a,2024-08-24 17:01:46.760000,0.31, 0.49, 0.43
66c9855c00cbf1ca6a82e07b,2024-08-24 17:01:48.766000,0.31, 0.49, 0.49
66c9855e00cbf1ca6a82e07c,2024-08-24 17:01:50.781000,0.37, 0.55, 0.49
66c9856000cbf1ca6a82e07d,2024-08-24 17:01:52.789000,0.31, 0.49, 0.49
66c9856200cbf1ca6a82e07e,2024-08-24 17:01:54.791000,0.31, 0.55, 0.49
66c9856400cbf1ca6a82e07f,2024-08-24 17:01:56.791000,0.31, 0.55, 0.43
66c9856600cbf1ca6a82e080,2024-08-24 17:01:58.800000,0.31, 0.49, 0.49
66c9856900cbf1ca6a82e081,2024-08-24 17:02:01.255000,0.31, 0.49, 0.49
66c9856a00cbf1ca6a82e082,2024-08-24 17:02:02.806000,0.31, 0.49, 0.49
66c9856c00cbf1ca6a82e083,2024-08-24 17:02:04.808000,0.37, 0.49, 0.49
66c9856e00cbf1ca6a82e084,2024-08-24 17:02:06.820000,0.31, 0.49, 0.49
66c9857000cbf1ca6a82e085,2024-08-24 17:02:08.824000,0.31, 0.49, 0.49
66c9857200cbf1ca6a82e086,2024-08-24 17:02:10.821000,0.31, 0.49, 0.49
66c9857400cbf1ca6a82e087,2024-08-24 17:02:12.836000,0.31, 0.49, 0.43
66c9857600cbf1ca6a82e088,2024-08-24 17:02:14.868000,0.31, 0.49, 0.49
66c9857800cbf1ca6a82e089,2024-08-24 17:02:16.837000,0.31, 0.55, 0.49
66c9857b00cbf1ca6a82e08a,2024-08-24 17:02:19.379000,0.31, 0.49, 0.49
66c9857c00cbf1ca6a82e08b,2024-08-24 17:02:20.853000,0.31, 0.49, 0.49
66c9857e00cbf1ca6a82e08c,2024-08-24 17:02:22.862000,0.31, 0.49, 0.49
66c9858000cbf1ca6a82e08d,2024-08-24 17:02:24.859000,0.31, 0.49, 0.49
66c9858200cbf1ca6a82e08e,2024-08-24 17:02:26.879000,0.31, 0.55, 0.49
66c9858400cbf1ca6a82e08f,2024-08-24 17:02:28.868000,0.31, 0.49, 0.49
66c9858600cbf1ca6a82e090,2024-08-24 17:02:30.873000,0.31, 0.49, 0.49
66c9858800cbf1ca6a82e091,2024-08-24 17:02:32.878000,0.31, 0.49, 0.43
66c9858a00cbf1ca6a82e092,2024-08-24 17:02:34.908000,0.31, 0.49, 0.49
66c9858d00cbf1ca6a82e093,2024-08-24 17:02:37.307000,0.31, 0.49, 0.49
66c9858e00cbf1ca6a82e094,2024-08-24 17:02:38.893000,0.31, 0.49, 0.49
66c9859000cbf1ca6a82e095,2024-08-24 17:02:40.899000,0.37, 0.49, 0.49
66c9859200cbf1ca6a82e096,2024-08-24 17:02:42.905000,0.31, 0.49, 0.49
66c9859400cbf1ca6a82e097,2024-08-24 17:02:44.908000,0.31, 0.49, 0.49
66c9859600cbf1ca6a82e098,2024-08-24 17:02:46.916000,0.31, 0.49, 0.49
66c9859800cbf1ca6a82e099,2024-08-24 17:02:48.922000,0.31, 0.49, 0.49
66c9859a00cbf1ca6a82e09a,2024-08-24 17:02:50.926000,0.31, 0.49, 0.49
66c9859c00cbf1ca6a82e09b,2024-08-24 17:02:52.936000,0.31, 0.49, 0.49
66c9859f00cbf1ca6a82e09c,2024-08-24 17:02:55.426000,0.31, 0.49, 0.49
66c985a000cbf1ca6a82e09d,2024-08-24 17:02:56.943000,0.31, 0.49, 0.49
66c985a200cbf1ca6a82e09e,2024-08-24 17:02:58.983000,0.31, 0.49, 0.49
66c985a400cbf1ca6a82e09f,2024-08-24 17:03:00.950000,0.31, 0.43, 0.49
66c985a600cbf1ca6a82e0a0,2024-08-24 17:03:02.957000,0.31, 0.49, 0.49
66c985a800cbf1ca6a82e0a1,2024-08-24 17:03:04.961000,0.31, 0.49, 0.49
66c985aa00cbf1ca6a82e0a2,2024-08-24 17:03:06.972000,0.31, 0.49, 0.49
66c985ac00cbf1ca6a82e0a3,2024-08-24 17:03:08.976000,0.31, 0.49, 0.49
66c985ae00cbf1ca6a82e0a4,2024-08-24 17:03:10.972000,0.37, 0.49, 0.49
66c985b100cbf1ca6a82e0a5,2024-08-24 17:03:13.345000,0.31, 0.49, 0.49
66c985b200cbf1ca6a82e0a6,2024-08-24 17:03:14.992000,0.31, 0.49, 0.55
66c985b400cbf1ca6a82e0a7,2024-08-24 17:03:16.993000,0.24, 0.49, 0.49
66c985b700cbf1ca6a82e0a8,2024-08-24 17:03:19.010000,0.31, 0.49, 0.49
66c985b900cbf1ca6a82e0a9,2024-08-24 17:03:21.003000,0.31, 0.49, 0.49
66c985bb00cbf1ca6a82e0aa,2024-08-24 17:03:23.005000,0.31, 0.49, 0.49
66c985bd00cbf1ca6a82e0ab,2024-08-24 17:03:25.011000,0.37, 0.49, 0.49
66c985bf00cbf1ca6a82e0ac,2024-08-24 17:03:27.012000,0.31, 0.49, 0.49
66c985c100cbf1ca6a82e0ad,2024-08-24 17:03:29.021000,0.31, 0.49, 0.49
66c985c300cbf1ca6a82e0ae,2024-08-24 17:03:31.471000,0.31, 0.55, 0.49
66c985c500cbf1ca6a82e0af,2024-08-24 17:03:33.037000,0.31, 0.49, 0.49
66c985c700cbf1ca6a82e0b0,2024-08-24 17:03:35.036000,0.31, 0.49, 0.49
66c985c900cbf1ca6a82e0b1,2024-08-24 17:03:37.041000,0.31, 0.49, 0.49
66c985cb00cbf1ca6a82e0b2,2024-08-24 17:03:39.062000,0.31, 0.49, 0.49
66c985cd00cbf1ca6a82e0b3,2024-08-24 17:03:41.060000,0.31, 0.49, 0.49
66c985cf00cbf1ca6a82e0b4,2024-08-24 17:03:43.068000,0.31, 0.49, 0.49
66c985d100cbf1ca6a82e0b5,2024-08-24 17:03:45.066000,0.31, 0.49, 0.49
66c985d300cbf1ca6a82e0b6,2024-08-24 17:03:47.064000,0.24, 0.49, 0.49
66c985d500cbf1ca6a82e0b7,2024-08-24 17:03:49.494000,0.24, 0.49, 0.49
66c985d700cbf1ca6a82e0b8,2024-08-24 17:03:51.087000,0.31, 0.49, 0.49
66c985d900cbf1ca6a82e0b9,2024-08-24 17:03:53.084000,0.31, 0.49, 0.49
66c985db00cbf1ca6a82e0ba,2024-08-24 17:03:55.088000,0.31, 0.49, 0.49
66c985dd00cbf1ca6a82e0bb,2024-08-24 17:03:57.102000,0.31, 0.49, 0.49
66c985df00cbf1ca6a82e0bc,2024-08-24 17:03:59.115000,0.31, 0.49, 0.49
66c985e100cbf1ca6a82e0bd,2024-08-24 17:04:01.102000,0.31, 0.49, 0.49
66c985e300cbf1ca6a82e0be,2024-08-24 17:04:03.115000,0.31, 0.49, 0.49
66c985e500cbf1ca6a82e0bf,2024-08-24 17:04:05.148000,0.31, 0.49, 0.49
66c985e700cbf1ca6a82e0c0,2024-08-24 17:04:07.540000,0.31, 0.49, 0.49
66c985e900cbf1ca6a82e0c1,2024-08-24 17:04:09.128000,0.31, 0.49, 0.49
66c985eb00cbf1ca6a82e0c2,2024-08-24 17:04:11.130000,0.31, 0.55, 0.49
66c985ed00cbf1ca6a82e0c3,2024-08-24 17:04:13.135000,0.24, 0.49, 0.49
66c985ef00cbf1ca6a82e0c4,2024-08-24 17:04:15.151000,0.37, 0.49, 0.49
66c985f100cbf1ca6a82e0c5,2024-08-24 17:04:17.145000,0.37, 0.49, 0.49
66c985f300cbf1ca6a82e0c6,2024-08-24 17:04:19.151000,0.31, 0.49, 0.49
66c985f500cbf1ca6a82e0c7,2024-08-24 17:04:21.151000,0.31, 0.49, 0.43
66c985f700cbf1ca6a82e0c8,2024-08-24 17:04:23.159000,0.31, 0.49, 0.49
66c985f900cbf1ca6a82e0c9,2024-08-24 17:04:25.539000,0.31, 0.49, 0.49
66c985fb00cbf1ca6a82e0ca,2024-08-24 17:04:27.180000,0.31, 0.49, 0.49
66c985fd00cbf1ca6a82e0cb,2024-08-24 17:04:29.178000,0.31, 0.49, 0.49
66c985ff00cbf1ca6a82e0cc,2024-08-24 17:04:31.186000,0.37, 0.49, 0.49
66c9860100cbf1ca6a82e0cd,2024-08-24 17:04:33.181000,0.37, 0.49, 0.49
66c9860300cbf1ca6a82e0ce,2024-08-24 17:04:35.194000,0.31, 0.49, 0.49
66c9860500cbf1ca6a82e0cf,2024-08-24 17:04:37.191000,0.31, 0.49, 0.49
66c9860700cbf1ca6a82e0d0,2024-08-24 17:04:39.197000,0.31, 0.49, 0.49
66c9860900cbf1ca6a82e0d1,2024-08-24 17:04:41.224000,0.31, 0.49, 0.49
66c9860b00cbf1ca6a82e0d2,2024-08-24 17:04:43.768000,0.31, 0.49, 0.49
66c9860d00cbf1ca6a82e0d3,2024-08-24 17:04:45.212000,0.31, 0.49, 0.43
66c9860f00cbf1ca6a82e0d4,2024-08-24 17:04:47.217000,0.31, 0.49, 0.49
66c9861100cbf1ca6a82e0d5,2024-08-24 17:04:49.250000,0.24, 0.49, 0.49
66c9861300cbf1ca6a82e0d6,2024-08-24 17:04:51.229000,0.31, 0.49, 0.43
66c9861500cbf1ca6a82e0d7,2024-08-24 17:04:53.237000,0.24, 0.49, 0.49
66c9861700cbf1ca6a82e0d8,2024-08-24 17:04:55.243000,0.31, 0.49, 0.49
66c9861900cbf1ca6a82e0d9,2024-08-24 17:04:57.243000,0.37, 0.49, 0.49
66c9861b00cbf1ca6a82e0da,2024-08-24 17:04:59.248000,0.31, 0.49, 0.49
66c9861d00cbf1ca6a82e0db,2024-08-24 17:05:01.789000,0.31, 0.49, 0.49
66c9861f00cbf1ca6a82e0dc,2024-08-24 17:05:03.261000,0.31, 0.49, 0.49
